,src,rtime,dst,size,sid,mid
2435,2,142895,3,384512,3,32
2436,2,142902,3,383083,3,2
2437,2,142905,3,383674,3,5
2438,2,142908,3,384679,3,8
2439,2,142911,3,383722,3,11
2440,2,142914,3,381789,3,20
2441,2,142918,3,383271,3,21
2442,2,142921,3,384210,3,22
2443,2,142924,3,385841,3,23
2444,2,142927,3,381968,3,28
2445,2,142931,3,381977,3,30
2446,2,142934,3,386264,3,31
2447,2,142937,3,384102,3,32
2448,2,142941,3,383719,3,2
2449,2,142946,3,384447,3,5
2450,2,142949,3,384936,3,8
2451,2,142951,3,382143,3,11
2452,2,142954,3,381825,3,20
2453,2,142959,3,385262,3,21
2454,2,142963,3,384272,3,22
2455,2,142966,3,383419,3,23
2456,2,142971,3,382811,3,28
2457,2,142975,3,385236,3,30
2458,2,142981,3,384834,3,31
2459,2,142988,3,382810,3,32
2460,2,150198,1,953863,2,1
2461,2,150206,1,954110,2,4
2462,2,150214,1,951260,2,7
2463,2,150223,1,953447,2,10
2464,2,150231,1,956380,2,12
2465,2,150239,1,956265,2,13
2466,2,150246,1,954459,2,14
2467,2,150256,1,954967,2,15
2468,2,150264,1,958799,2,24
2469,2,150272,1,949762,2,25
2470,2,150280,1,957941,2,26
2471,2,150288,1,952110,2,27
2472,2,150292,1,383892,3,2
2473,2,150295,1,382992,3,5
2474,2,150298,1,383528,3,8
2475,2,150303,1,382855,3,11
2476,2,150305,1,381685,3,20
2477,2,150308,1,385697,3,21
2478,2,150312,1,382599,3,22
2479,2,150315,1,381375,3,23
2480,2,150318,1,385113,3,28
2481,2,150321,1,384137,3,30
2482,2,150325,1,384403,3,31
2483,2,150328,1,385501,3,32
2484,2,150749,1,386136,3,2
2485,2,150800,1,384281,3,5
2486,2,150811,1,384878,3,8
2487,2,150819,1,383151,3,11
2488,2,150830,1,383812,3,20
2489,2,150854,1,384774,3,21
2490,2,150856,1,384414,3,22
2491,2,150861,1,384529,3,23
2492,2,150864,1,385039,3,28
2493,2,150867,1,384563,3,30
2494,2,150870,1,383312,3,31
2495,2,150874,1,384712,3,32
2496,2,153314,1,386391,3,2
2497,2,153320,1,384142,3,5
2498,2,153325,1,382746,3,8
2499,2,153329,1,382619,3,11
2500,2,153333,1,385040,3,20
2501,2,153339,1,381872,3,21
2502,2,153343,1,384577,3,22
2503,2,153349,1,384199,3,23
2504,2,153354,1,381783,3,28
2505,2,153363,1,384589,3,30
2506,2,153377,1,383914,3,31
2507,2,153386,1,383275,3,32
2508,2,154824,3,957480,2,1
2509,2,154854,3,948110,2,4
2510,2,154870,3,953525,2,7
2511,2,154885,3,950285,2,10
2512,2,154901,3,952630,2,12
2513,2,154918,3,952523,2,13
2514,2,154933,3,951631,2,14
2515,2,154944,3,949926,2,15
2516,2,154955,3,954817,2,24
2517,2,154966,3,953446,2,25
2518,2,154976,3,949217,2,26
2519,2,154984,3,953432,2,27
2520,2,154992,3,950331,2,1
2521,2,155005,3,953363,2,4
2522,2,155017,3,956303,2,7
2523,2,155036,3,952956,2,10
2524,2,155063,3,952524,2,12
2525,2,155086,3,946784,2,13
2526,2,155102,3,956716,2,14
2527,2,155120,3,952828,2,15
2528,2,155135,3,951878,2,24
2529,2,155151,3,956365,2,25
2530,2,155163,3,956052,2,26
2531,2,155172,3,952303,2,27
2532,2,155391,3,382697,3,2
2533,2,155395,3,384266,3,5
2534,2,155398,3,384744,3,8
2535,2,155401,3,383457,3,11
2536,2,155405,3,381375,3,20
2537,2,155414,3,385362,3,21
2538,2,155418,3,386858,3,22
2539,2,155422,3,383527,3,23
2540,2,155427,3,383897,3,28
2541,2,155435,3,384332,3,30
2542,2,155440,3,382450,3,31
2543,2,155444,3,383174,3,32
2544,2,155450,3,384310,3,2
2545,2,155457,3,382200,3,5
2546,2,155458,3,384813,3,8
2547,2,155462,3,385306,3,11
2548,2,155467,3,383900,3,20
2549,2,155472,3,383710,3,21
2550,2,155476,3,382237,3,22
2551,2,155481,3,381700,3,23
2552,2,155486,3,384057,3,28
2553,2,155491,3,383048,3,30
2554,2,155496,3,383796,3,31
2555,2,155500,3,382790,3,32
2556,2,158581,3,383930,3,2
2557,2,158585,3,383189,3,5
2558,2,158588,3,385375,3,8
2559,2,158591,3,383154,3,11
2560,2,158739,3,381792,3,20
2561,2,158743,3,385286,3,21
2562,2,158746,3,385651,3,22
2563,2,158749,3,385322,3,23
2564,2,158755,3,384453,3,28
2565,2,158758,3,384177,3,30
2566,2,158762,3,383828,3,31
2567,2,158766,3,384956,3,32
2568,2,158842,3,385085,3,2
2569,2,158845,3,383791,3,5
2570,2,158849,3,385034,3,8
2571,2,158852,3,383924,3,11
2572,2,158855,3,382282,3,20
2573,2,158858,3,384906,3,21
2574,2,158861,3,382441,3,22
2575,2,158865,3,383114,3,23
2576,2,158868,3,382345,3,28
2577,2,158871,3,382995,3,30
2578,2,158874,3,384947,3,31
2579,2,158877,3,383604,3,32
2580,2,159530,1,953049,2,27
2581,2,159550,1,953377,2,1
2582,2,159573,1,952652,2,4
2583,2,159605,1,945982,2,7
2584,2,159653,1,950222,2,10
2585,2,159668,1,950449,2,12
2586,2,159684,1,956931,2,13
2587,2,159693,1,946697,2,14
2588,2,159703,1,951418,2,15
2589,2,159710,1,948938,2,24
2590,2,159718,1,954923,2,25
2591,2,159726,1,956366,2,26
2592,2,161059,1,948903,2,1
2593,2,161075,1,948796,2,4
2594,2,161089,1,951606,2,7
2595,2,161111,1,955490,2,10
2596,2,161132,1,956238,2,12
2597,2,161143,1,953370,2,13
2598,2,161156,1,949312,2,14
2599,2,161168,1,949361,2,15
2600,2,161180,1,957521,2,24
2601,2,161191,1,953829,2,25
2602,2,161336,1,950934,2,26
2603,2,161731,1,960734,2,27
2604,2,161741,1,957696,2,1
2605,2,161756,1,950147,2,4
2606,2,161762,1,951925,2,7
2607,2,161770,1,953195,2,10
2608,2,161779,1,955271,2,12
2609,2,161787,1,947611,2,13
2610,2,161850,1,956113,2,14
2611,2,161858,1,954664,2,15
2612,2,161867,1,949064,2,24
2613,2,161929,1,950301,2,25
2614,2,161937,1,949046,2,26
2615,2,161945,1,952961,2,27
2616,2,162957,1,381804,3,2
2617,2,162962,1,383648,3,5
2618,2,162968,1,384522,3,8
2619,2,162974,1,384933,3,11
2620,2,162980,1,383372,3,20
2621,2,162985,1,385419,3,21
2622,2,162988,1,385186,3,22
2623,2,162996,1,383978,3,23
2624,2,163004,1,383076,3,28
2625,2,163012,1,384240,3,30
2626,2,163021,1,383419,3,31
2627,2,163027,1,383906,3,32
2628,2,164238,1,956105,2,27
2629,2,164255,1,946022,2,1
2630,2,164269,1,954485,2,4
2631,2,164471,1,952555,2,7
2632,2,164476,1,952015,2,10
2633,2,164488,1,957189,2,12
2634,2,164496,1,951844,2,13
2635,2,164504,1,950684,2,14
2636,2,164513,1,957103,2,15
2637,2,164521,1,950351,2,24
2638,2,164640,1,957656,2,25
2639,2,164661,1,952342,2,26
2640,2,164669,1,386098,3,2
2641,2,164685,1,383294,3,5
2642,2,164691,1,380719,3,8
2643,2,164694,1,383489,3,11
2644,2,164698,1,382780,3,20
2645,2,164701,1,385078,3,21
2646,2,164703,1,383685,3,22
2647,2,164728,1,383044,3,23
2648,2,164735,1,385327,3,28
2649,2,164745,1,383195,3,30
2650,2,164752,1,383318,3,31
2651,2,164759,1,384036,3,32
2652,2,164762,1,381694,3,2
2653,2,164767,1,385379,3,5
2654,2,164770,1,384572,3,8
2655,2,164773,1,384850,3,11
2656,2,164776,1,384830,3,20
2657,2,164780,1,384512,3,21
2658,2,164782,1,382084,3,22
2659,2,164785,1,384552,3,23
2660,2,164789,1,383576,3,28
2661,2,164792,1,384364,3,30
2662,2,164796,1,385280,3,31
2663,2,164799,1,384349,3,32
2664,2,167628,1,384407,3,2
2665,2,167631,1,382864,3,5
2666,2,167634,1,383541,3,8
2667,2,167637,1,384376,3,11
2668,2,167641,1,386635,3,20
2669,2,167644,1,383335,3,21
2670,2,167647,1,382722,3,22
2671,2,167692,1,383748,3,23
2672,2,167776,1,383490,3,28
2673,2,168046,1,383351,3,30
2674,2,168046,1,383230,3,31
2675,2,168220,1,384721,3,32
2676,2,170544,3,952893,2,1
2677,2,170554,3,950212,2,4
2678,2,170562,3,953104,2,7
2679,2,170570,3,953555,2,10
2680,2,170578,3,947175,2,12
2681,2,170587,3,950076,2,13
2682,2,170597,3,955586,2,14
2683,2,170605,3,954210,2,15
2684,2,170613,3,946828,2,24
2685,2,170621,3,952939,2,25
2686,2,170632,3,950284,2,26
2687,2,170640,3,954444,2,27
2688,2,170647,3,956424,2,1
2689,2,170661,3,952456,2,4
2690,2,170670,3,957631,2,7
2691,2,170677,3,948758,2,10
2692,2,170686,3,952436,2,12
2693,2,170694,3,952382,2,13
2694,2,170702,3,948062,2,14
2695,2,170710,3,950406,2,15
2696,2,170718,3,958037,2,24
2697,2,170726,3,953954,2,25
2698,2,170735,3,949969,2,26
2699,2,170742,3,957487,2,27
2700,2,171375,3,961241,2,1
2701,2,171383,3,957839,2,4
2702,2,171392,3,953938,2,7
2703,2,171400,3,954617,2,10
2704,2,171407,3,951823,2,12
2705,2,171415,3,953218,2,13
2706,2,171425,3,954969,2,14
2707,2,171431,3,947742,2,15
2708,2,171439,3,951893,2,24
2709,2,171448,3,954451,2,25
2710,2,171456,3,955047,2,26
2711,2,171465,3,952158,2,27
2712,2,172192,3,954766,2,27
2713,2,172198,3,949306,2,1
2714,2,172206,3,961099,2,4
2715,2,172215,3,952609,2,7
2716,2,172222,3,960770,2,10
2717,2,172231,3,955393,2,12
2718,2,172239,3,953517,2,13
2719,2,172246,3,955115,2,14
2720,2,172256,3,951544,2,15
2721,2,172263,3,949167,2,24
2722,2,172271,3,951108,2,25
2723,2,172424,3,958416,2,26
2724,2,172627,3,385925,3,2
2725,2,172635,3,382532,3,5
2726,2,172702,3,383838,3,8
2727,2,172708,3,385169,3,11
2728,2,172715,3,383153,3,20
2729,2,172743,3,384032,3,21
2730,2,172747,3,382129,3,22
2731,2,172758,3,383157,3,23
2732,2,172764,3,383395,3,28
2733,2,172770,3,383895,3,30
2734,2,172776,3,384195,3,31
2735,2,172781,3,382733,3,32
2736,2,172788,3,382897,3,2
2737,2,172792,3,385548,3,5
2738,2,172797,3,384736,3,8
2739,2,172802,3,382993,3,11
2740,2,172807,3,383442,3,20
2741,2,172812,3,382024,3,21
2742,2,172818,3,382947,3,22
2743,2,172824,3,384621,3,23
2744,2,172834,3,381848,3,28
2745,2,172834,3,383728,3,30
2746,2,172838,3,382629,3,31
2747,2,172841,3,385204,3,32
2748,2,175472,3,385304,3,2
2749,2,175477,3,383909,3,5
2750,2,175480,3,382316,3,8
2751,2,175484,3,384457,3,11
2752,2,175491,3,385757,3,20
2753,2,175496,3,384063,3,21
2754,2,175500,3,382857,3,22
2755,2,175504,3,382072,3,23
2756,2,175509,3,386057,3,28
2757,2,175513,3,384775,3,30
2758,2,175517,3,386284,3,31
2759,2,175522,3,383188,3,32
2760,2,176239,3,383853,3,2
2761,2,176242,3,383964,3,5
2762,2,176252,3,385127,3,8
2763,2,176255,3,385241,3,11
2764,2,176257,3,384325,3,20
2765,2,176260,3,383611,3,21
2766,2,176264,3,382362,3,22
2767,2,176267,3,383686,3,23
2768,2,176270,3,383499,3,28
2769,2,176274,3,382108,3,30
2770,2,176277,3,383223,3,31
2771,2,176280,3,383526,3,32
2772,2,189686,3,584819,4,1
2773,2,189698,1,587848,4,1
2774,2,189699,3,588571,4,2
2775,2,189708,1,585710,4,2
2776,2,189712,3,588696,4,3
2777,2,189716,1,584196,4,3
2778,2,189726,3,583533,4,4
2779,2,189726,1,589298,4,4
2780,2,189736,1,586612,4,16
2781,2,189738,3,584553,4,16
2782,2,189751,3,584961,4,20
2783,2,189752,1,585260,4,20
2784,2,189758,1,586549,4,21
2785,2,189760,3,586011,4,21
2786,2,189770,1,586692,4,22
2787,2,189772,3,583534,4,22
2788,2,189780,1,586824,4,23
2789,2,189782,3,585217,4,23
2790,2,189791,1,588454,4,28
2791,2,189802,1,586450,4,30
2792,2,189807,1,589030,4,31
2793,2,189813,1,586053,4,32
2794,2,189821,1,586945,4,1
2795,2,189829,1,590244,4,2
2796,2,189837,1,587142,4,3
2797,2,189843,1,584772,4,4
2798,2,189852,1,588396,4,16
2799,2,189853,3,586588,4,28
2800,2,189859,1,587793,4,20
2801,2,189865,1,582442,4,21
2802,2,189873,1,587460,4,22
2803,2,189874,3,585476,4,30
2804,2,189879,1,586868,4,23
2805,2,189887,1,582287,4,28
2806,2,189891,3,585416,4,31
2807,2,189895,1,586773,4,30
2808,2,189900,1,585174,4,31
2809,2,189908,1,585537,4,32
2810,2,189915,1,588450,4,1
2811,2,190085,3,585169,4,32
2812,2,190085,1,585934,4,2
2813,2,190091,1,587590,4,3
2814,2,190100,1,587622,4,4
2815,2,190100,3,584227,4,1
2816,2,190105,1,585559,4,16
2817,2,190113,1,581714,4,20
2818,2,190127,3,585722,4,2
2819,2,190128,1,587204,4,21
2820,2,190138,3,585647,4,3
2821,2,190139,1,583735,4,22
2822,2,190150,1,582935,4,23
2823,2,190152,3,589485,4,4
2824,2,190156,1,587783,4,28
2825,2,190169,3,585160,4,16
2826,2,190183,3,587467,4,20
2827,2,190199,3,585443,4,21
2828,2,190209,3,583976,4,22
2829,2,190214,3,586734,4,23
2830,2,190219,3,586141,4,28
2831,2,190224,3,583265,4,30
2832,2,190229,3,586384,4,31
2833,2,190234,3,583996,4,32
2834,2,190239,3,585509,4,1
2835,2,190245,3,585312,4,2
2836,2,190250,3,586100,4,3
2837,2,190256,3,584026,4,4
2838,2,190261,3,585993,4,16
2839,2,190266,3,583448,4,20
2840,2,190270,1,587497,4,30
2841,2,190271,3,587254,4,21
2842,2,190276,3,588369,4,22
2843,2,190284,3,587802,4,23
2844,2,190290,3,586028,4,28
2845,2,190295,1,587487,4,31
2846,2,190297,3,585437,4,30
2847,2,190304,3,585429,4,31
2848,2,190310,3,587356,4,32
2849,2,190316,1,588877,4,32
2850,2,190316,3,584382,4,1
2851,2,190322,3,584484,4,2
2852,2,190329,3,585278,4,3
2853,2,190336,3,583239,4,4
2854,2,190342,1,585068,4,1
2855,2,190343,3,585489,4,16
2856,2,190349,3,584579,4,20
2857,2,190355,3,584328,4,21
2858,2,190361,3,584712,4,22
2859,2,190366,3,586865,4,23
2860,2,190372,3,583906,4,28
2861,2,190377,3,586626,4,30
2862,2,190384,3,584578,4,31
2863,2,190387,3,589052,4,32
2864,2,190398,1,582921,4,2
2865,2,190409,1,586601,4,3
2866,2,190419,1,581180,4,4
2867,2,190430,1,584824,4,16
2868,2,190442,1,584591,4,20
2869,2,190448,1,587872,4,21
2870,2,190458,1,588327,4,22
2871,2,190468,1,585917,4,23
2872,2,190478,1,585302,4,28
2873,2,190486,1,586082,4,30
2874,2,190492,1,586054,4,31
2875,2,190497,1,586469,4,32
2876,2,198932,3,583242,4,1
2877,2,198937,3,587888,4,2
2878,2,198943,3,585774,4,3
2879,2,198948,3,584997,4,4
2880,2,198953,3,585129,4,16
2881,2,198958,3,583157,4,20
2882,2,198962,3,586876,4,21
2883,2,198968,3,584512,4,22
2884,2,198973,3,584475,4,23
2885,2,198979,3,584640,4,28
2886,2,198983,3,584421,4,30
2887,2,198988,3,586726,4,31
2888,2,198993,3,585218,4,32
2889,2,199039,3,588551,4,1
2890,2,199049,3,586755,4,2
2891,2,199058,3,585524,4,3
2892,2,199069,3,587609,4,4
2893,2,199078,3,584935,4,16
2894,2,199085,3,587743,4,20
2895,2,199093,3,586475,4,21
2896,2,199101,3,584459,4,22
2897,2,199108,3,584488,4,23
2898,2,199115,3,587369,4,28
2899,2,199122,3,584892,4,30
2900,2,199133,3,586272,4,31
2901,2,199143,3,584739,4,32
2902,2,200120,1,584991,4,1
2903,2,200126,1,588481,4,2
2904,2,200130,1,583642,4,3
2905,2,200196,1,584997,4,4
2906,2,200206,1,586014,4,16
2907,2,200215,1,585837,4,20
2908,2,200224,1,586469,4,21
2909,2,200232,1,586869,4,22
2910,2,200236,1,587220,4,23
2911,2,200242,1,587718,4,28
2912,2,200247,1,587799,4,30
2913,2,200251,1,584108,4,31
2914,2,200257,1,587935,4,32
2915,2,200665,1,957696,2,1
2916,2,200679,1,950147,2,4
2917,2,200701,1,951925,2,7
2918,2,200746,1,953195,2,10
2919,2,200768,1,955271,2,12
2920,2,200781,1,947611,2,13
2921,2,200795,1,956113,2,14
2922,2,200811,1,954664,2,15
2923,2,200982,1,949064,2,24
2924,2,201095,1,950301,2,25
2925,2,201100,3,956165,2,1
2926,2,201109,3,957465,2,4
2927,2,201121,3,953150,2,7
2928,2,201129,1,949046,2,26
2929,2,201140,3,952249,2,10
2930,2,201151,3,948916,2,12
2931,2,201154,1,948903,2,1
2932,2,201163,3,954363,2,13
2933,2,201174,3,952709,2,14
2934,2,201186,3,951306,2,15
2935,2,201186,1,948796,2,4
2936,2,201198,3,947840,2,24
2937,2,201211,1,951606,2,7
2938,2,201212,3,950593,2,25
2939,2,201221,3,950916,2,26
2940,2,201232,3,945708,2,27
2941,2,201242,1,955490,2,10
2942,2,201244,3,952158,2,27
2943,2,201255,3,961241,2,1
2944,2,201266,3,957839,2,4
2945,2,201276,3,953938,2,7
2946,2,201279,1,956238,2,12
2947,2,201286,3,954617,2,10
2948,2,201297,3,951823,2,12
2949,2,201306,3,953218,2,13
2950,2,201317,3,954969,2,14
2951,2,201321,1,953370,2,13
2952,2,201328,3,947742,2,15
2953,2,201340,3,951893,2,24
2954,2,201343,1,949312,2,14
2955,2,201356,3,954451,2,25
2956,2,201362,1,949361,2,15
2957,2,201375,1,957521,2,24
2958,2,201382,3,955047,2,26
2959,2,201388,1,953829,2,25
2960,2,201397,1,950934,2,26
2961,2,201406,1,952961,2,27
2962,2,201414,1,960734,2,27
2963,2,201424,1,946022,2,1
2964,2,201438,1,954485,2,4
2965,2,201446,1,952555,2,7
2966,2,201454,1,952015,2,10
2967,2,201463,1,957189,2,12
2968,2,201471,1,951844,2,13
2969,2,201479,1,950684,2,14
2970,2,201488,1,957103,2,15
2971,2,201629,1,950351,2,24
2972,2,201638,1,957656,2,25
2973,2,201646,1,952342,2,26
2974,2,201654,1,956105,2,27
2975,2,204695,1,585520,4,1
2976,2,204701,1,582817,4,2
2977,2,204705,1,586557,4,3
2978,2,204711,1,585766,4,4
2979,2,204988,1,586103,4,16
2980,2,204993,1,587706,4,20
2981,2,204998,1,587284,4,21
2982,2,205002,1,585335,4,22
2983,2,205007,1,587822,4,23
2984,2,205011,1,585524,4,28
2985,2,205017,1,586026,4,30
2986,2,205022,1,588459,4,31
2987,2,205026,1,588491,4,32
2988,2,205032,1,585384,4,1
2989,2,205037,1,589488,4,2
2990,2,205043,1,589166,4,3
2991,2,205047,1,589452,4,4
2992,2,205052,1,584154,4,16
2993,2,205058,1,584359,4,20
2994,2,205062,1,588116,4,21
2995,2,205067,1,586340,4,22
2996,2,205072,1,584426,4,23
2997,2,205078,1,587053,4,28
2998,2,205082,1,585535,4,30
2999,2,205088,1,586514,4,31
3000,2,205092,1,586583,4,32
3001,2,205097,1,587123,4,1
3002,2,205103,1,587356,4,2
3003,2,205147,1,585574,4,3
3004,2,205241,1,588289,4,4
3005,2,205245,1,583944,4,16
3006,2,205251,1,588933,4,20
3007,2,205255,1,586042,4,21
3008,2,205261,1,585175,4,22
3009,2,205265,1,586348,4,23
3010,2,205271,1,585927,4,28
3011,2,205275,1,585388,4,30
3012,2,205280,1,584633,4,31
3013,2,205285,1,587938,4,32
3014,2,207696,3,583675,4,1
3015,2,207703,3,587807,4,2
3016,2,207716,3,585597,4,3
3017,2,207728,3,586128,4,4
3018,2,207741,3,585106,4,16
3019,2,207794,3,588998,4,20
3020,2,207809,3,586162,4,21
3021,2,207836,3,586260,4,22
3022,2,207848,3,583601,4,23
3023,2,207853,3,589117,4,28
3024,2,207859,3,587385,4,30
3025,2,207864,3,589529,4,31
3026,2,207869,3,585436,4,32
3027,2,207875,3,584568,4,1
3028,2,207883,3,589575,4,2
3029,2,207892,3,585350,4,3
3030,2,207896,3,585191,4,4
3031,2,207901,3,587980,4,16
3032,2,207906,3,586864,4,20
3033,2,207911,3,587211,4,21
3034,2,207915,3,582530,4,22
3035,2,207922,3,585494,4,23
3036,2,207926,3,588638,4,28
3037,2,207931,3,585800,4,30
3038,2,207936,3,585315,4,31
3039,2,207941,3,587249,4,32
3040,2,208564,1,951135,2,1
3041,2,208578,1,952834,2,4
3042,2,208937,1,948998,2,7
3043,2,208955,1,962460,2,10
3044,2,208965,1,953254,2,12
3045,2,208975,1,953673,2,13
3046,2,209265,1,951962,2,14
3047,2,209277,1,949739,2,15
3048,2,209286,1,953471,2,24
3049,2,209294,1,949523,2,25
3050,2,209301,1,951699,2,26
3051,2,209309,1,955417,2,27
3052,2,213125,3,950135,2,27
3053,2,213134,3,955476,2,1
3054,2,213142,3,950377,2,4
3055,2,213153,3,954226,2,7
3056,2,213171,3,953109,2,10
3057,2,213178,3,950930,2,12
3058,2,213186,3,957313,2,13
3059,2,213194,3,950831,2,14
3060,2,213209,3,954581,2,15
3061,2,213216,3,960319,2,24
3062,2,213225,3,953011,2,25
3063,2,213233,3,957608,2,26
3064,2,213241,3,955611,2,27
3065,2,213249,3,957906,2,1
3066,2,213257,3,956251,2,4
3067,2,213266,3,951265,2,7
3068,2,213275,3,948762,2,10
3069,2,213283,3,947299,2,12
3070,2,213291,3,950111,2,13
3071,2,213299,3,947603,2,14
3072,2,213308,3,951692,2,15
3073,2,213316,3,953196,2,24
3074,2,213323,3,955192,2,25
3075,2,213333,3,958185,2,26
3076,2,215214,3,584665,4,1
3077,2,215219,3,585303,4,2
3078,2,215224,3,584651,4,3
3079,2,215229,3,587593,4,4
3080,2,215233,3,585767,4,16
3081,2,215239,3,585553,4,20
3082,2,215244,3,587501,4,21
3083,2,215249,3,587802,4,22
3084,2,215254,3,585736,4,23
3085,2,215260,3,588369,4,28
3086,2,215264,3,583816,4,30
3087,2,215269,3,584628,4,31
3088,2,215274,3,585838,4,32
3089,2,215399,3,585790,4,1
3090,2,215404,3,584365,4,2
3091,2,215409,3,585569,4,3
3092,2,215413,3,585214,4,4
3093,2,215418,3,587150,4,16
3094,2,215424,3,586184,4,20
3095,2,215429,3,585446,4,21
3096,2,215433,3,585594,4,22
3097,2,215438,3,588041,4,23
3098,2,215444,3,588354,4,28
3099,2,215449,3,586461,4,30
3100,2,215454,3,581557,4,31
3101,2,215458,3,583657,4,32
3102,2,216546,3,954562,2,1
3103,2,216566,3,950466,2,4
3104,2,216585,3,952195,2,7
3105,2,216599,3,956869,2,10
3106,2,216613,3,955161,2,12
3107,2,216632,3,953236,2,13
3108,2,216640,3,954825,2,14
3109,2,216653,3,951747,2,15
3110,2,216661,3,952615,2,24
3111,2,216669,3,950551,2,25
3112,2,216677,3,951333,2,26
3113,2,216685,3,954327,2,27
3114,2,217023,3,955122,2,1
3115,2,217037,3,954996,2,4
3116,2,217057,3,951279,2,7
3117,2,217070,3,955960,2,10
3118,2,217079,3,950034,2,12
3119,2,217087,3,956934,2,13
3120,2,217098,3,956316,2,14
3121,2,217173,3,952940,2,15
3122,2,217181,3,952328,2,24
3123,2,217189,3,957589,2,25
3124,2,217198,3,954650,2,26
3125,2,217206,3,950232,2,27
3126,2,217329,1,585028,4,1
3127,2,217333,1,584662,4,2
3128,2,217340,1,587640,4,3
3129,2,217344,1,585602,4,4
3130,2,217350,1,588113,4,16
3131,2,217354,1,582237,4,20
3132,2,217360,1,584810,4,21
3133,2,217364,1,587275,4,22
3134,2,217369,1,588541,4,23
3135,2,217375,1,583322,4,28
3136,2,217379,1,584351,4,30
3137,2,217384,1,589497,4,31
3138,2,217389,1,587281,4,32
3139,2,217801,1,955272,2,1
3140,2,217963,1,947942,2,4
3141,2,217988,1,952153,2,7
3142,2,218006,1,954254,2,10
3143,2,218025,1,953337,2,12
3144,2,218040,1,952126,2,13
3145,2,218056,1,956220,2,14
3146,2,218073,1,955735,2,15
3147,2,218082,1,957554,2,24
3148,2,218103,1,960987,2,25
3149,2,218111,1,953525,2,26
3150,2,218119,1,954812,2,27
3151,2,218128,1,951663,2,27
3152,2,218139,1,958113,2,1
3153,2,218148,1,951771,2,4
3154,2,218156,1,951263,2,7
3155,2,218164,1,949233,2,10
3156,2,218172,1,956390,2,12
3157,2,218264,1,960438,2,13
3158,2,218279,1,956386,2,14
3159,2,218293,1,952503,2,15
3160,2,218455,1,953521,2,24
3161,2,218472,1,952900,2,25
3162,2,218496,1,952611,2,26
3163,2,218505,1,952302,2,1
3164,2,218516,1,950722,2,4
3165,2,218524,1,950305,2,7
3166,2,218532,1,952548,2,10
3167,2,218539,1,955716,2,12
3168,2,218549,1,955565,2,13
3169,2,218556,1,946104,2,14
3170,2,218564,1,954689,2,15
3171,2,218572,1,951893,2,24
3172,2,218580,1,951107,2,25
3173,2,218588,1,950493,2,26
3174,2,218596,1,952947,2,27
3175,2,221582,1,587912,4,1
3176,2,221588,1,583990,4,2
3177,2,221593,1,585294,4,3
3178,2,221598,1,585411,4,4
3179,2,221603,1,586364,4,16
3180,2,221608,1,583542,4,20
3181,2,221614,1,588921,4,21
3182,2,221618,1,590418,4,22
3183,2,221623,1,585036,4,23
3184,2,221628,1,586757,4,28
3185,2,221634,1,586018,4,30
3186,2,221638,1,584060,4,31
3187,2,221643,1,586130,4,32
3188,2,221648,1,587358,4,1
3189,2,221654,1,585164,4,2
3190,2,221662,1,586094,4,3
3191,2,221666,1,587408,4,4
3192,2,221671,1,585101,4,16
3193,2,221676,1,583774,4,20
3194,2,221681,1,589374,4,21
3195,2,221686,1,588016,4,22
3196,2,221692,1,586438,4,23
3197,2,221696,1,587531,4,28
3198,2,221701,1,585332,4,30
3199,2,221707,1,584960,4,31
3200,2,221711,1,583763,4,32
3201,2,221716,1,584963,4,1
3202,2,221721,1,581236,4,2
3203,2,221727,1,583191,4,3
3204,2,221828,1,587905,4,4
3205,2,221842,1,583751,4,16
3206,2,221846,1,586302,4,20
3207,2,221851,1,587604,4,21
3208,2,221857,1,585663,4,22
3209,2,221861,1,587377,4,23
3210,2,221866,1,581305,4,28
3211,2,221872,1,588336,4,30
3212,2,221876,1,585328,4,31
3213,2,221882,1,586822,4,32
3214,2,223375,3,583949,4,1
3215,2,223379,3,583551,4,2
3216,2,223393,3,584609,4,3
3217,2,223398,3,584726,4,4
3218,2,223403,3,586171,4,16
3219,2,223408,3,583839,4,20
3220,2,223413,3,583702,4,21
3221,2,223417,3,584914,4,22
3222,2,223422,3,584571,4,23
3223,2,223427,3,584554,4,28
3224,2,223433,3,587656,4,30
3225,2,223438,3,585478,4,31
3226,2,223443,3,585622,4,32
3227,2,223884,3,583890,4,1
3228,2,223888,3,586574,4,2
3229,2,223893,3,586457,4,3
3230,2,223898,3,584039,4,4
3231,2,223904,3,587953,4,16
3232,2,223909,3,585011,4,20
3233,2,223913,3,589603,4,21
3234,2,223919,3,588821,4,22
3235,2,223923,3,585726,4,23
3236,2,223928,3,590132,4,28
3237,2,223934,3,584720,4,30
3238,2,227632,3,584528,4,31
3239,2,227635,3,587730,4,32
3240,2,234672,3,585260,5,1
3241,2,234677,3,583185,5,2
3242,2,234688,3,586571,5,3
3243,2,234700,3,581461,5,4
3244,2,234712,3,586894,5,13
3245,2,234719,3,588474,5,15
3246,2,234731,3,584685,5,16
3247,2,234746,3,585038,5,20
3248,2,234753,3,587882,5,21
3249,2,234758,3,586299,5,23
3250,2,234763,3,586310,5,31
3251,2,234768,3,586624,5,32
3252,2,234773,3,584682,5,1
3253,2,234780,3,584613,5,2
3254,2,234784,3,585559,5,3
3255,2,234789,1,585100,5,1
3256,2,234791,3,583340,5,4
